,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
44,0.15173234045505524,0.8488657474517822,0.7438839077949524,0.9897229671478271,0.9834324717521667,0.99127596616745,0.2655767500400543,0.7350212931632996,0.5905482172966003,0.8511447310447693,0.8571359515190125,0.91522216796875
45,0.15121999382972717,0.8493779301643372,0.7446626424789429,0.990362286567688,0.9843236804008484,0.9917745590209961,0.25818443298339844,0.7424134612083435,0.5983375310897827,0.8559107184410095,0.8759890794754028,0.9226474761962891
46,0.15101854503154755,0.8495793342590332,0.7449600100517273,0.9907693266868591,0.9843881130218506,0.9919255375862122,0.270028293132782,0.7305693626403809,0.5856167674064636,0.8553547859191895,0.83878093957901,0.9098771214485168
47,0.15101712942123413,0.8495804071426392,0.7449334859848022,0.9904320240020752,0.9845269918441772,0.991864025592804,0.26882898807525635,0.7317684888839722,0.5866889357566833,0.8657588362693787,0.8309895396232605,0.9095058441162109
48,0.1511041671037674,0.8494933247566223,0.7448015809059143,0.9904506802558899,0.9839447736740112,0.9916772842407227,0.2634701430797577,0.7371270656585693,0.5946217179298401,0.8715560436248779,0.8338144421577454,0.9118887782096863
49,0.15084867179393768,0.8497482538223267,0.7451892495155334,0.990506649017334,0.984767496585846,0.9919673800468445,0.2586837112903595,0.7419133186340332,0.5994329452514648,0.8883264064788818,0.8356906771659851,0.9165019989013672
50,0.15037454664707184,0.8502221703529358,0.7458641529083252,0.9908267855644226,0.9853575825691223,0.992264449596405,0.25922518968582153,0.7413716316223145,0.5965794920921326,0.8584594130516052,0.8762102723121643,0.9233576655387878
51,0.15045711398124695,0.8501395583152771,0.7457430958747864,0.9912028908729553,0.9847881197929382,0.9921960830688477,0.2646903395652771,0.7359061241149902,0.5920634865760803,0.8625538945198059,0.8533002734184265,0.9166755676269531
52,0.1502922922372818,0.8503041863441467,0.7460064888000488,0.9909485578536987,0.9854262471199036,0.9923259615898132,0.25308430194854736,0.7475119829177856,0.6061627268791199,0.8733481764793396,0.8658069968223572,0.9235935211181641
53,0.15014147758483887,0.8504546284675598,0.7462180256843567,0.9914768934249878,0.9854838848114014,0.9925134778022766,0.2576731741428375,0.742922842502594,0.6010657548904419,0.8682464361190796,0.8625820279121399,0.9212430119514465
54,0.15024325251579285,0.8503527641296387,0.7459961771965027,0.9906220436096191,0.984941840171814,0.9920617938041687,0.2594820261001587,0.7411137819290161,0.5997519493103027,0.8630902171134949,0.8533192276954651,0.9168116450309753
55,0.15009009838104248,0.8505056500434875,0.7463079690933228,0.9912368059158325,0.985698401927948,0.9925077557563782,0.2653055191040039,0.7352900505065918,0.5924994945526123,0.8824419379234314,0.822567880153656,0.910210907459259
56,0.15003573894500732,0.8505597710609436,0.7463818788528442,0.9912775158882141,0.9854526519775391,0.9924395680427551,0.2638917565345764,0.7367035150527954,0.5936163663864136,0.8888910412788391,0.8235466480255127,0.9120604395866394
57,0.15013617277145386,0.8504589796066284,0.7462126016616821,0.9906328320503235,0.9858126640319824,0.9923527836799622,0.25724416971206665,0.7433509230613708,0.6012208461761475,0.896033525466919,0.8451738357543945,0.9218158721923828
58,0.14989592134952545,0.8506988883018494,0.7465707063674927,0.9915515184402466,0.9852916598320007,0.9924737811088562,0.273804247379303,0.7267905473709106,0.5819565057754517,0.8530001044273376,0.8456528782844543,0.9117323756217957
59,0.14976167678833008,0.8508328199386597,0.7468040585517883,0.9915451407432556,0.985993504524231,0.9927036166191101,0.2702690064907074,0.73032546043396,0.5849323868751526,0.8631861209869385,0.8490818738937378,0.9153626561164856
60,0.15002037584781647,0.8505740165710449,0.7463359236717224,0.9909981489181519,0.9855073094367981,0.9923685193061829,0.2732689380645752,0.7273253202438354,0.5806301832199097,0.8361360430717468,0.8813905119895935,0.919403076171875
61,0.1507442444562912,0.8498497009277344,0.7452298402786255,0.9906499981880188,0.985031247138977,0.9921002388000488,0.2624158561229706,0.7381781935691833,0.59487384557724,0.8843801617622375,0.8326443433761597,0.9144484400749207
62,0.15078386664390564,0.8498100638389587,0.7451196312904358,0.9886329174041748,0.9853053092956543,0.9915475845336914,0.26245415210723877,0.7381395101547241,0.5938408374786377,0.8619107007980347,0.8646271228790283,0.9203789830207825
63,0.17365817725658417,0.826935350894928,0.7119301557540894,0.9511652588844299,0.9632262587547302,0.9724370837211609,0.27334317564964294,0.7272502779960632,0.5798095464706421,0.9501926302909851,0.7427058219909668,0.8894844055175781
64,0.16364529728889465,0.8369480967521667,0.7253772020339966,0.9687731862068176,0.9689106345176697,0.9798293113708496,0.2663983404636383,0.7341948747634888,0.5886651277542114,0.8332842588424683,0.8963183164596558,0.9232749938964844
65,0.15379008650779724,0.8468030095100403,0.7404458522796631,0.9855375289916992,0.9796196222305298,0.9886813163757324,0.2592095136642456,0.7413834929466248,0.5965975522994995,0.8656127452850342,0.8652561902999878,0.9215018153190613
66,0.15057076513767242,0.85002201795578,0.7454333901405334,0.9896070957183838,0.9847413897514343,0.9916720390319824,0.2591262757778168,0.7414663434028625,0.5962110757827759,0.8753213286399841,0.8563101291656494,0.9208100438117981
67,0.14939884841442108,0.8511936664581299,0.7472580075263977,0.9916133880615234,0.9861451387405396,0.9927754402160645,0.2613144814968109,0.7392780184745789,0.595153272151947,0.8811708688735962,0.843090295791626,0.9175243377685547
68,0.1488935947418213,0.8516985177993774,0.748020350933075,0.9924063682556152,0.9864737391471863,0.9931370615959167,0.2631963789463043,0.7373957633972168,0.5915509462356567,0.8520647883415222,0.8817905783653259,0.9235509037971497
69,0.14840494096279144,0.8521870374679565,0.7488148808479309,0.9930147528648376,0.9876772165298462,0.9937283396720886,0.26315921545028687,0.737432599067688,0.5916690826416016,0.8518184423446655,0.8846394419670105,0.9243958592414856
70,0.14816637337207794,0.8524252772331238,0.7491546869277954,0.99297696352005,0.9881854057312012,0.9938836097717285,0.26705968379974365,0.7335318922996521,0.5869532227516174,0.8494942784309387,0.8734918236732483,0.9202327728271484
71,0.1482248455286026,0.8523663878440857,0.749076247215271,0.992920994758606,0.9881191253662109,0.9938438534736633,0.2609366476535797,0.739654541015625,0.5942686796188354,0.8614746928215027,0.8741040825843811,0.9234218597412109
72,0.1482541710138321,0.8523368835449219,0.7490359544754028,0.9928218126296997,0.9878495335578918,0.9937233924865723,0.25737112760543823,0.7432197332382202,0.5985347032546997,0.8662886023521423,0.8718982934951782,0.9238923192024231
