,loss,side_6_loss,side_7_loss,side_8_loss,side_9_loss,side_10_loss,side_6_dice_coef,side_6_jacard,side_6_recall_1,side_6_precision_1,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall_1,side_7_precision_1,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall_1,side_8_precision_1,side_8_accuracy,side_9_dice_coef,side_9_jacard,side_9_recall_1,side_9_precision_1,side_9_accuracy,side_10_dice_coef,side_10_jacard,side_10_recall_1,side_10_precision_1,side_10_accuracy
50,1.1642051935195923,0.10979874432086945,0.11980053037405014,0.12581124901771545,0.1880112886428833,0.6207829713821411,0.8963011503219604,0.8149400949478149,0.91629558801651,0.9503581523895264,0.956405758857727,0.8796443939208984,0.7888980507850647,0.9127132296562195,0.9496737122535706,0.9550514221191406,0.8857312202453613,0.7982471585273743,0.9131952524185181,0.9493855834007263,0.9551059603691101,0.799458920955658,0.6814672350883484,0.899429440498352,0.9343652725219727,0.9457416534423828,0.4364454746246338,0.28853273391723633,0.9622839689254761,0.7861430048942566,0.9007653594017029
51,1.1897575855255127,0.11191217601299286,0.1239766925573349,0.13293597102165222,0.20253440737724304,0.6183978915214539,0.8934580683708191,0.8102158308029175,0.9194359183311462,0.9448418617248535,0.9555203914642334,0.8764005899429321,0.783708930015564,0.9126260876655579,0.9428946375846863,0.9527347683906555,0.880926251411438,0.7910885810852051,0.9075831770896912,0.9464280009269714,0.952355682849884,0.7905651330947876,0.6695895195007324,0.8895189166069031,0.9250525832176208,0.9395129084587097,0.4351271688938141,0.2886093556880951,0.9663947224617004,0.7804522514343262,0.8987869024276733
52,1.1858723163604736,0.11095337569713593,0.12128029018640518,0.13223175704479218,0.20552369952201843,0.6158832311630249,0.8900717496871948,0.8049697875976562,0.9206432104110718,0.9455910325050354,0.9561528563499451,0.8712221384048462,0.776168704032898,0.916010856628418,0.9443999528884888,0.9543014764785767,0.8743606805801392,0.7808324098587036,0.9047560095787048,0.9462772011756897,0.9514214992523193,0.774121880531311,0.6472718119621277,0.8824340105056763,0.9290427565574646,0.9387130737304688,0.4328644871711731,0.2884315252304077,0.9675490856170654,0.7731655836105347,0.895190417766571
53,1.1852654218673706,0.1157507449388504,0.12285002321004868,0.13230793178081512,0.19883054494857788,0.6155263185501099,0.894534707069397,0.811590850353241,0.9138073325157166,0.9455621242523193,0.9540083408355713,0.8784259557723999,0.7872779369354248,0.9079242944717407,0.9464080333709717,0.9524556398391724,0.8817598223686218,0.7930245995521545,0.9079465866088867,0.94352126121521,0.951490044593811,0.7961826324462891,0.6764068007469177,0.8900516033172607,0.9276352524757385,0.9405626654624939,0.4406038820743561,0.2928304076194763,0.9658836126327515,0.7755354642868042,0.8960654139518738
54,1.0887949466705322,0.1021958589553833,0.1058870181441307,0.1030985563993454,0.1653595268726349,0.6122539043426514,0.9031240344047546,0.825067400932312,0.9255902171134949,0.9484690427780151,0.9586818814277649,0.8895230293273926,0.8034366369247437,0.9258127808570862,0.9511492848396301,0.9596630334854126,0.894516110420227,0.8114442825317383,0.9315112233161926,0.9494047164916992,0.9608579277992249,0.8085737228393555,0.6939359307289124,0.9156816005706787,0.9351499676704407,0.9510209560394287,0.4476681649684906,0.298114538192749,0.9728215336799622,0.7842708826065063,0.902328372001648
55,1.1242783069610596,0.11057301610708237,0.11420024931430817,0.11345477402210236,0.1754608452320099,0.6105896234512329,0.8968386650085449,0.8157539367675781,0.9233505725860596,0.9436488151550293,0.9563323855400085,0.883130669593811,0.7946845889091492,0.9228517413139343,0.9449564218521118,0.9566253423690796,0.8905197381973267,0.8057926893234253,0.9242309331893921,0.9478779435157776,0.9580546021461487,0.8015327453613281,0.6863470673561096,0.9101017713546753,0.9328145384788513,0.9484929442405701,0.4469851851463318,0.2985129952430725,0.9705738425254822,0.779175877571106,0.8991070985794067
56,1.0837085247039795,0.1040959507226944,0.10535365343093872,0.10679681599140167,0.15862508118152618,0.608836829662323,0.9060611724853516,0.83002108335495,0.9279449582099915,0.9462625980377197,0.958663821220398,0.8949082493782043,0.811995804309845,0.9274744391441345,0.9478023648262024,0.9590443968772888,0.8998051881790161,0.81999671459198,0.9272657036781311,0.949728786945343,0.9596365690231323,0.8227265477180481,0.7122949361801147,0.9183717370033264,0.9406164288520813,0.9537416100502014,0.4539669156074524,0.3027505576610565,0.9729489684104919,0.7889929413795471,0.904819130897522
57,1.1302359104156494,0.11046133190393448,0.11705086380243301,0.12022702395915985,0.17565925419330597,0.6068375706672668,0.900833785533905,0.8219653367996216,0.9193311333656311,0.9511237740516663,0.9576170444488525,0.8875657916069031,0.8009073138237,0.9172331094741821,0.9462730288505554,0.9553195834159851,0.8948297500610352,0.8125417828559875,0.9139984250068665,0.9524633884429932,0.9563887119293213,0.8138592839241028,0.7004505395889282,0.9043488502502441,0.9419485330581665,0.9498389959335327,0.4533136487007141,0.3029199242591858,0.9701298475265503,0.7883481383323669,0.9038016200065613
58,1.074148416519165,0.10149195045232773,0.10526136308908463,0.10402734577655792,0.15905459225177765,0.6043130159378052,0.9042357206344604,0.826988697052002,0.9283705353736877,0.9490125179290771,0.9597387909889221,0.8933652639389038,0.8094900250434875,0.9255276322364807,0.9524364471435547,0.9600091576576233,0.8991641998291016,0.8189607858657837,0.9288310408592224,0.9511537551879883,0.9606132507324219,0.8191024661064148,0.7075964212417603,0.9182232022285461,0.9379018545150757,0.952759325504303,0.4566279351711273,0.3059019148349762,0.9767247438430786,0.789262592792511,0.9058758020401001
59,1.0767123699188232,0.09840581566095352,0.10293623059988022,0.10693603754043579,0.16656038165092468,0.6018737554550171,0.9081006050109863,0.833221435546875,0.9283306002616882,0.9525132775306702,0.9609175324440002,0.8964102864265442,0.8144810795783997,0.9287753701210022,0.9518871903419495,0.9608450531959534,0.9008304476737976,0.8218900561332703,0.9212468266487122,0.9551243185997009,0.9595634341239929,0.8208491206169128,0.7094130516052246,0.9076115489006042,0.9403485655784607,0.9503102898597717,0.4572412967681885,0.306756854057312,0.9768624901771545,0.7944638729095459,0.9085941314697266
60,1.108728289604187,0.10385879129171371,0.11062753200531006,0.11825938522815704,0.17542040348052979,0.6005622148513794,0.9032087326049805,0.8257595300674438,0.9253668785095215,0.9487195611000061,0.9586972594261169,0.8912250399589539,0.8065115809440613,0.9194954037666321,0.9502449035644531,0.9573724269866943,0.896276593208313,0.8148280382156372,0.9161013960838318,0.9507391452789307,0.9564727544784546,0.8153424263000488,0.7028076648712158,0.9048373699188232,0.9397531747817993,0.9492473602294922,0.4579128623008728,0.30795547366142273,0.9777877330780029,0.7934484481811523,0.9082995057106018
61,1.0806912183761597,0.10107643902301788,0.106022909283638,0.10723139345645905,0.16762693226337433,0.5987333655357361,0.900454044342041,0.8215243220329285,0.9264490604400635,0.9499030709266663,0.9594395756721497,0.8883570432662964,0.8027650117874146,0.9297136664390564,0.9489545226097107,0.9601401090621948,0.8950319290161133,0.8131772875785828,0.9266401529312134,0.9519099593162537,0.9601810574531555,0.8126081228256226,0.6995056867599487,0.9112303853034973,0.9364768266677856,0.9501057863235474,0.4592760503292084,0.3095279037952423,0.9792471528053284,0.7846364378929138,0.9040645360946655
62,1.045917272567749,0.09691458195447922,0.10252523422241211,0.0997176468372345,0.15056738257408142,0.5961925983428955,0.9094087481498718,0.8354758024215698,0.92808997631073,0.9525544047355652,0.9608557224273682,0.8975337147712708,0.8165591359138489,0.9269797801971436,0.9538664221763611,0.960949718952179,0.9037826657295227,0.8269461393356323,0.9321770071983337,0.9532614946365356,0.9623830318450928,0.8263754844665527,0.7195656299591064,0.9224295616149902,0.9413817524909973,0.9552654027938843,0.4665980935096741,0.31455886363983154,0.9799805283546448,0.7950621843338013,0.9096676111221313
63,1.0563428401947021,0.09829385578632355,0.10538993030786514,0.1044786125421524,0.152747243642807,0.5954328775405884,0.9058877825737,0.8304890394210815,0.9324272274971008,0.9472022652626038,0.9603885412216187,0.8950037956237793,0.8130657076835632,0.9323040246963501,0.9444236755371094,0.9593905210494995,0.9026781916618347,0.8251017332077026,0.9309179186820984,0.9495145678520203,0.9607093930244446,0.8334061503410339,0.7259068489074707,0.92155921459198,0.9375055432319641,0.953653872013092,0.47052597999572754,0.31715160608291626,0.9818233251571655,0.7854580283164978,0.9051175713539124
64,1.0626294612884521,0.10183469951152802,0.10408266633749008,0.10682173073291779,0.15575437247753143,0.5941359400749207,0.9078810811042786,0.8337363004684448,0.9221693873405457,0.9523534178733826,0.9589239954948425,0.9004548192024231,0.8213882446289062,0.9255107641220093,0.9516212344169617,0.9597280025482178,0.905613899230957,0.8298372030258179,0.9260318875312805,0.9521638751029968,0.9600756168365479,0.8363974690437317,0.7295255064964294,0.9154950976371765,0.9422320127487183,0.9534015655517578,0.47104644775390625,0.31766825914382935,0.978785514831543,0.794293224811554,0.9089787602424622
65,1.0722973346710205,0.10155294090509415,0.10801664739847183,0.10959793627262115,0.16154560446739197,0.5915842652320862,0.9072477221488953,0.8317047953605652,0.9268634915351868,0.9520523548126221,0.960299551486969,0.8972717523574829,0.8153624534606934,0.9239442944526672,0.9507507085800171,0.9589407444000244,0.9049755930900574,0.8281378746032715,0.9261992573738098,0.953346312046051,0.9605280756950378,0.8299137353897095,0.7210221290588379,0.9136561155319214,0.9456707835197449,0.9539979100227356,0.4712061882019043,0.31892508268356323,0.980398416519165,0.7845510244369507,0.9042962193489075
66,1.0696734189987183,0.09884583950042725,0.10519574582576752,0.11043866723775864,0.16536995768547058,0.5898235440254211,0.9037639498710632,0.827383816242218,0.9272273182868958,0.9496637582778931,0.9596023559570312,0.8928885459899902,0.810416579246521,0.9256366491317749,0.9500431418418884,0.9592322111129761,0.8970310091972351,0.8172526359558105,0.9227765202522278,0.9491836428642273,0.9580429196357727,0.8195446133613586,0.7107857465744019,0.9099697470664978,0.9356753826141357,0.9494406580924988,0.4700506329536438,0.3191814422607422,0.9838069677352905,0.7912434935569763,0.908629834651947
67,1.0568053722381592,0.0982121080160141,0.1017230898141861,0.10756754875183105,0.16092245280742645,0.5883800983428955,0.9044734835624695,0.8283225893974304,0.9264947175979614,0.9490842819213867,0.9591751098632812,0.8973714113235474,0.816669762134552,0.9279833436012268,0.9511805176734924,0.9603558778762817,0.9033079147338867,0.8265566825866699,0.9250383377075195,0.9523056149482727,0.9598109126091003,0.8280462026596069,0.7192283868789673,0.9109897613525391,0.9391627311706543,0.9509533047676086,0.4731042981147766,0.32129496335983276,0.9848519563674927,0.79232257604599,0.9094464778900146
68,0.9971199035644531,0.08792740851640701,0.09297198802232742,0.09225698560476303,0.1390523761510849,0.5849113464355469,0.9147469401359558,0.8443848490715027,0.9409900307655334,0.9522493481636047,0.9648123383522034,0.9063749313354492,0.8303755521774292,0.9385880827903748,0.9539902806282043,0.9646523594856262,0.912013828754425,0.8395268321037292,0.9378029108047485,0.9556207060813904,0.9649604558944702,0.8411508798599243,0.7354946732521057,0.9284204244613647,0.9453095197677612,0.9584846496582031,0.47972244024276733,0.32620808482170105,0.9869000315666199,0.794950544834137,0.9113115668296814
69,1.0005096197128296,0.09023965895175934,0.09193070232868195,0.09133590757846832,0.14412549138069153,0.5828778743743896,0.9144076108932495,0.8438678979873657,0.9312045574188232,0.9553887248039246,0.9627972841262817,0.9066075086593628,0.8314108848571777,0.9337051510810852,0.9581379294395447,0.9645163416862488,0.9114819765090942,0.8393610119819641,0.9351346492767334,0.959513783454895,0.9654330015182495,0.8345645666122437,0.7299119234085083,0.9232869148254395,0.9490934610366821,0.9581723809242249,0.4770566523075104,0.32545846700668335,0.9846704006195068,0.809688925743103,0.91823410987854
